1810176,El amor de ahora,1987
1810190,El amor es siempre joven,1991
1810192,El amor es un juego extraño,1983
1810207,El amor perjudica seriamente la salud,1996
1810214,El amor sí tiene cura,1991
1810221,El anacoreta,1977
1810233,El anillo de niebla,1985
1810238,El anticristo 2 (Magic London),1989
1810246,El anónimo... ¡vaya papelón!,1990
1810253,El apolítico,1977
1810283,El aroma del Copal,1997
1810289,El arreglo,1983
1810290,El arreglo,1983
1810323,El asalto al castillo de la Moncloa,1978
1810330,El asesino de la calle Pradillo,1996
1810334,El asesino de muñecas,1975
1810335,El asesino de Pedralbes,1980
1810339,El asesino del Pepino Pogipol,1994
1810347,El asesino llevaba medias negras,1984
1810348,El asesino no está solo,1975
1810359,El asteroide loco,1980
1810372,El ataque de los pájaros,1987
1810376,El ataque del hombre mochila,1997
1810394,El aullido del diablo,1987
1810410,El avispero,1976
1810427,El año de las luces,1986
1810451,El baile de las ánimas,1994
1810455,El baile del pato,1989
1810472,El balcón abierto,1984
1810493,El Barberillo de Lavapiés,1996
1810505,El barranco de Viznar,1976
1810508,El barri de Fort Pienc,1979
1810509,El barri del Besòs,1982
1810546,El bengador Gusticiero y su pastelera madre,1977
1810554,El beso de la tierra,1999
1810558,El beso del sueño,1992
1810563,El beso perfecto,1997
1810615,El bosque animado,1987
1810621,El Bosque de Piedra,1997
1810679,El buga y la tortuga,1995
1810699,El buscón,1979
1810708,El caballero de la mano en el pecho,1976
1810712,El caballero del dragón,1985
1810726,El cabezota,1982
1810765,El calor de la llama,1976
1810766,El calor de septiembre,1979
1810779,El caminante,1979
1810824,El camino dorado,1979
1810841,El campo para el hombre,1975
1810861,El canto de la cigarra,1980
1810867,El canto de un duro,1997
1810882,El caníbal,1980
1810895,El capitán Maravilla,1999
1810911,El caracol,1996
1810923,El carnaval de las bestias,1980
1810959,El caso Almería,1984
1810963,El caso de los falsos doctores,1996
1810994,El català a l'escola,1977
1811004,El caçador furtiu,1995
1811011,El celador,1990
1811016,El censor,1989
1811027,El cepo,1982
1811103,El chiste,1976
1811113,El chou de Cho-Juaa,1978
1811121,El chupete de Lulú,1985
1811125,El cianuro... ¿solo o con leche?,1994
1811136,El Cid cabreador,1983
1811146,El cielo de las putas,1997
1811162,El cielo sube,1991
1811207,El clan de los inmorales,1975
1811208,El clan de los Nazarenos,1975
1811209,El clarinete,1985
1811229,El cobrador del gas sólo llama una vez,1992
1811247,El colegio de la muerte,1975
1811256,El color de las nubes,1997
1811266,El columpio,1995
1811275,El cometa,1999
1811282,El comisario G. en el caso del cabaret,1975
1811290,El complot dels anells,1988
1811316,El conductor,1998
1811326,El consenso,1980
1811362,El corazón del bosque,1979
1811381,El coronel no tiene quien le escriba,1999
1811428,El crack,1981
1811430,El crack II,1983
1811433,El crepúsculo de las momias,1993
1811436,El crimen de Cuenca,1980
1811449,El crimen del cine Oriente,1997
1811456,El crimen perfecto,1976
1811536,El cumplido,1999
1811546,El cura ya tiene hijo,1984
1811552,El currante,1983
1811554,El curso en que amamos a Kim Novak,1980
1811578,El darrer instant,1988
1811588,El dedo en la llaga,1996
1811645,El desencanto,1976
1811670,El desnudo en el Museo del Prado,1979
1811680,El despertar de los sentidos,1977
1811713,El desván de la fantasía,1978
1811720,El detective y la muerte,1994
1811722,El dia del llibre,1982
1811741,El diablo en el paraíso,1999
1811797,El diputado,1978
1811811,El disputado voto del señor Cayo,1986
1811814,El divorcio que viene,1980
1811822,El doctor más majete del planeta,1993
1811833,El domini del sentits,1996
1811840,El donante,1985
1811844,El Dorado,1988
1811859,El dret de vaga,1978
1811881,El día blanco,1990
1811883,El día de la bestia,1995
1811906,El día del presidente,1979
1811918,"El día nunca, por la tarde",1994
1811938,El día que nací yo,1991
1811944,"El día siguiente: Larga espera, cita corta 2",1998
1811949,El E.T.E. y el Oto,1983
1811967,El efecto mariposa,1995
1811993,El elegido,1985
1812030,El encargo 2 (El gordo),1997
1812031,El encargo del cazador,1990
1812062,El enigma del yate,1983
1812074,El entusiasmo,1998
1812080,El equipaje abierto,1999
1812081,El equipo Aahhgg,1989
1812082,El erotismo y la informática,1976
1812086,El erótico enmascarado,1980
1812087,El erótico y loco túnel del tiempo,1983
1812096,El escarabajo de oro,1999
1812106,"El escritor, el viejo y el mar",1976
1812126,El espantapájaros,1975
1812132,El espectro de la guerra,1988
1812160,El espiritista,1977
1812168,El espíritu de la luna,1993
1812190,El evangelio de las Maravillas,1998
1812199,El exhibicionista,1981
1812214,El extranger-oh! de la calle Cruz del Sur,1987
1812222,El extraño amor de los vampiros,1975
1812266,El fantasma expressivo,1989
1812282,El far,1998
1812284,El faro,1998
1812288,"El fascista, doña Pura y el follón de la escultura",1983
1812289,"El fascista, la beata y su hija desvirgada",1978
1812313,El filandón,1985
1812323,El fin de la inocencia,1977
1812334,El final,1975
1812340,El finiquito,1997
1812355,"El fontanero, su mujer, y otras cosas de meter...",1981
1812368,El fotógrafo,1998
1812372,El Francotirador,1978
1812398,El fumador de pipa,1995
1812507,El globero,1979
1812546,El gran Freddy Ortigosa,1976
1812555,El gran mogollón,1982
1812569,El gran secreto,1980
1812570,El gran Serafín,1987
1812574,El gran Teatre del Liceu,1981
1812609,El grito en el cielo,1998
1812633,El guepardo,1979
1812672,El hada y las mujeres,1976
1812719,El hermano bastardo de Dios,1986
1812731,El Higo mágico,1983
1812768,El hijo del cura,1982
1812784,El hijo es mío,1978
1812787,El hijo pródigo,1998
1812791,El hilo de cristal,1988
1812816,El hombre de al lado,1996
1812821,El hombre de cristal,1993
1812828,El hombre de la deuda externa,1987
1812837,El hombre de la multitud,1986
1812840,El hombre de la nevera,1993
1812842,El hombre de las palomitas,1989
1812844,El hombre de los hongos,1976
1812848,El hombre de moda,1980
1812861,El hombre del Gran Río,1982
1812865,El hombre del pito mágico,1983
1812893,El hombre perseguido por un O.V.N.I.,1976
1812911,El hombre que mató a Mengele,1985
1812923,El hombre que supo amar,1978
1812924,El hombre que traficaba versos,1982
1812932,El hombre que yo quiero,1978
1812942,El hombre y el fuego,1980
1812954,El hombre: Un viaje a Estigia,1995
1812969,El hotel de los ligues,1983
1812991,El huerto del Francés,1978
1812993,El Huesped,1999
1813004,El huésped de la niebla,1982
1813049,El in... moral,1976
1813054,El increíble aumento del coste de la vida,1976
1813064,El indio Pluma Roja,1975
1813076,El infierno prometido,1992
1813108,El insomne,1994
1813122,El intruso,1996
1813134,El invernadero,1983
1813140,El invierno en Lisboa,1991
1813163,El jardín de cemento,1980
1813176,El jardín romántico,1979
1813177,El jardín secreto,1984
1813218,El jovencito Drácula,1976
1813239,El juego de los mensajes invisibles,1992
1813245,El juego del diablo,1975
1813247,El juego más divertido,1988
1813250,El jueves pasado,1977
1813261,El juguete y el juego,1975
1813266,El juicio final,1992
1813306,El laberinto griego,1993
1813319,El ladrido,1977
1813334,El lago de las vírgenes,1982
1813341,El lanzador de Martillo,1998
1813344,El largo invierno,1992
1813346,El largo sueño de las plantas,1992
1813348,El largo viaje de Rústico,1993
1813368,El lenguaje de Rossellini,1976
1813383,El león enamorado,1979
1813388,El libro de buen amor,1975
1813389,El libro de buen amor II,1976
1813399,El libro profético,1975
1813403,El liguero mágico,1980
1813419,El llanero solitario,1980
1813421,El llanto de la fiera,1998
1813428,El llop del bosc,1995
1813441,El lobo negro,1981
1813450,El love feroz o Cuando los hijos juegan al amor,1975
1813469,El Lute (camina o revienta),1987
1813470,El Lute II: mañana seré libre,1988
1813480,El límite del amor,1976
1813481,El lío de papá,1985
1813495,El maestro de esgrima,1992
1813499,El magnolio,1997
1813552,El manzano impenetrable,1999
1813568,El mar es azul,1989
1813574,El mar y el tiempo,1989
1813579,El maravilloso mundo del sexo,1978
1813593,El marido perfecto,1993
1813605,"El marqués, la menor y el travesti",1983
1813646,El mejor de los tiempos,1990
1813651,El mejor regalo,1975
1813659,El mensaje,1978
1813673,El mercenario II,1983
1813713,El milagro de P. Tinto,1998
1813730,El ministro de Hacienda en Córdoba,1975
1813736,El mirón,1977
1813738,El mirón y la exhibicionista,1986
1813742,El misterio de Cynthia Baird,1985
1813750,El misterio de la perla negra,1976
1813766,El misterio del pito desaparecido,1995
1813769,El misterio Eva Perón,1987
1813795,El momento de la verdad,1979
1813811,El monosabio,1977
1813813,El monstruo,1980
1813879,El mundo de Gaudí,1976
1813913,El mundo sexual de la pareja,1982
1813930,El muro del silencio,1996
1813948,El mágico prodigioso,1981
1813970,El móvil,1997
1813978,El nacimiento de un imperio,1998
1814013,El negocio es el negocio,1995
1814028,El nido,1980
1814050,El niño de la luna,1989
1814059,El niño de su mamá,1980
1814067,El niño invisible,1995
1814124,El número marcado,1989
1814145,El ojete de Lulú,1986
1814148,El ojo de la tormenta,1983
1814150,El ojo de Sixto,1996
1814154,El ojo del fotógrafo,1993
1814164,El olor de las manzanas,1999
1814165,El olor del vientre,1998
1814170,El olvido de la memoria,1999
1814182,El orador,1978
1814183,El orden cómico,1986
1814193,El orgasmo y el éxtasis,1982
1814198,El origen del problema,1997
1814199,El oro de los montes,1977
1814208,El otro,1984
1814235,El otro Luis,1975
1814290,El palomo cojo,1995
1814292,El pan debajo del brazo,1984
1814313,El paraguas,1996
1814315,El paranoico,1975
1814322,El paraíso perdido,1999
1814325,El parc,1992
1814376,El paseo,1975
1814429,El pañuelo de mármol,1989
1814444,El pecador impecable,1987
1814470,El pequeño vagabundo,1983
1814481,El pericote,1976
1814484,El periscopio,1979
1814486,El perquè de tot plegat,1995
1814488,El perro,1979
1814493,El perro del hortelano,1996
1814512,El pez,1998
1814520,El pianista,1998
1814528,El pico,1983
1814529,El pico 2,1984
1814540,El pisito,1996
1814545,El placer de matar,1988
1814565,El pliegue del hipocampo,1997
1814572,El pobrecito Draculín,1977
1814577,El poder de la venganza,1988
1814581,El poder del deseo,1975
1814584,El poderoso influjo de la luna,1981
1814593,El polizón del Ulises,1987
1814641,El precio del aborto,1975
1814665,El pretendiente,1982
1814671,El primer divorcio,1982
1814678,El primer torero porno,1986
1814681,El primerizo,1993
1814705,El proceso de Burgos,1979
1814724,El Profeta del Tiempo,1995
1814734,El provocador,1995
1814773,El puente,1977
1814810,El pájaro de la felicidad,1993
1814864,El ramo de flores,1996
1814911,El recomendado,1985
1814921,El rediezcubrimiento de México,1979
1814962,El regreso de Eva Man,1982
1814986,El regreso del viento del Norte,1994
1814992,El reino de Víctor,1989
1815050,El retorno del Hombre-Lobo,1981
1815054,El retrato,1995
1815112,El rey del mambo,1989
1815115,El rey del río,1995
1815123,El rey pasmado,1991
1815128,El rey tuerto,1990
1815153,El rito,1983
1815168,El robobo de la jojoya,1991
1815174,El rodaje,1999
1815177,El rollo de septiembre,1985
1815231,El río de oro,1986
1815234,El río que nos lleva,1989
1815244,El sabor de la comida de lata,1997
1815252,El sacamantecas,1979
1815253,El sacerdote,1978
1815272,El salto: Unidades especiales del ejército,1975
1815310,El secdleto de la tlompeta,1995
1815364,El secreto inconfesable de un chico bien,1976
1815379,El seductor,1995
1815387,El segundo poder,1976
1815406,El ser,1982
1815416,El sexo ataca (1ª jornada),1979
1815422,El sexo está loco,1981
1815445,El señor de los Llanos,1987
1815455,El señor está servido,1976
1815460,El señor Galíndez,1984
1815507,El siglo del viento,1999
1815540,El siniestro doctor Orloff,1984
1815548,El sistema de Robert Hein,1986
1815565,El socarrón,1975
1815579,El sol del membrillo,1992
1815600,El somni de Maureen,1993
1815615,El soplagaitas,1981
1815628,El sudor de los ruiseñores,1998
1815636,El sueño de Adán,1994
1815640,El sueño de Cristo,1997
1815657,El sueño de Tánger,1991
1815667,El sueño del mono loco,1989
1815680,"El sueño, o la estrella",1975
1815698,El sur,1983
1815712,El séptimo día del sol,1980
1815716,El síndrome Martins,1999
1815718,El sótano,1998
1815727,El tahúr,1979
1815767,El teatre-museu Dalí es tanca a les set,1989
1815769,El techo,1987
1815771,El techo del mundo,1995
1815790,El tenor mental,1993
1815812,El terrorista,1978
1815814,El tesoro,1990
1815819,El tesoro de la diosa blanca,1983
1815822,El tesoro de las cuatro coronas,1983
1815840,El testaferro,1999
1815847,"El tibet, perfil d'un poble",1986
1815851,El tiempo de la felicidad,1997
1815854,El tiempo de Neville,1991
1815859,El tiempo perdido,1997
1815867,El tigre,1980
1815903,El topo y el hada,1999
1815934,El trabajo,1999
1815952,El transexual,1977
1815975,El tren de las ocho,1996
1816016,El tubo de rayos catódicos,1981
1816032,El tío del saco y el inspector Lobatón,1993
1816038,El túnel,1988
1816110,El venedor de morts,1994
1816121,El vent de l'illa,1988
1816153,El viaje,1992
1816154,El viaje,1994
1816158,El viaje a Mannheim,1976
1816159,El viaje a ninguna parte,1986
1816160,El viaje al Ampurdán,1992
1816163,El viaje de Arián,1995
1816184,El viaje del agua,1990
1816193,El viatge a l'ultima estació,1982
1816198,El viatger,1998
1816200,El vicari d'Olot,1981
1816201,El vicio y la virtud,1975
1816203,El viejo,1982
1816218,El viento africano,1997
1816224,El viento se llevó lo qué,1998
1816237,El violador violado,1983
1816243,El virgo de Visanteta,1979
1816251,El vividor cero,1984
1816252,El vividor II,1983
1816253,El vivo retrato,1986
1816264,El vuelo de la paloma,1989
1816309,El zapato,1980
1816319,El zoo,1978
1816364,El ángel de la guarda,1996
1816373,El ángel de mármol,1995
1816381,El ángel más caído,1993
1816427,El último baile de Fred Astaire,1996
1816487,El último guateque,1978
1816488,El último guateque II,1988
1816492,El último intento,1998
1816494,El último kamikaze,1984
1816495,El último latido,1994
1816509,El último payaso,1985
1816512,El último pecado de la burguesía,1978
1816514,El último penalty,1984
1816532,El último tango en Madrid,1975
1816547,El último viaje de Marcello,1995
1816548,El último viaje de Robert Rylands,1996
1817105,Elegía,1987
1817559,Eliminators,1986
1817595,"Elisa, vida mía",1977
1817630,Elisita,1980
1817727,"Elkano, el hombre que dio la primera vuelta al mundo",1975
1817752,Ella,1999
1817777,Ella está enfadada,1995
1817780,Ella no está sola,1998
1817801,"Ella, él y Benjamín",1988
1817822,Ellas los prefieren... locas,1977
1817924,Elles,1997
1818177,Els aucells de la piscina,1999
1818180,Els encants,1982
1818185,Els museus,1979
1818190,Els orígens d'un poble. Naixement de Catalunya,1980
1818191,Els papers d'Aspern,1991
1818194,Els peixos argentats a la peixera,1991
1818610,Em dic Sara,1998
1818685,Emanuelle nera,1975
1818824,Embrujada,1983
1818965,Emigrante,1979
1819026,Emilia... parada y fonda,1976
1819252,Emmanuelle y Carol,1978
1819774,En brazos de la mujer madura,1997
1819800,En busca del dragón dorado,1983
1819801,En busca del huevo perdido,1982
1819803,En busca del polvo perdido,1982
1819831,En casa de Diego,1993
1819873,En dag til i solen,1998
1819932,En el bar de un hotel de Tokio,1986
1819959,En el mar de Fuerteventura,1976
1819988,En el trastero,1992
1820217,En la cresta de la ola,1975
1820255,En la piscina,1996
1820262,En la puta calle,1997
1820303,En legítima defensa,1978
1820338,En Madison siempre es lunes,1996
1820364,En medio de ninguna parte,1997
1820383,En mil pedazos,1980
1820420,En nombre de Dios,1987
1820470,En penumbra,1987
1820556,En secreto... amor,1983
1820559,En septiembre,1982
1820709,En un París imaginario,1975
1821017,Enciende mi pasión,1994
1821150,Encuentro en Carabanchel,1994
1821151,Encuentro en el abismo,1979
1821509,Endora,1999
1822109,Enigma rosso,1978
1822383,Ensalada Baudelaire,1978
1822428,Ensenyament,1977
1822803,Entre comillas,1990
1822832,Entre el amanecer y el día,1994
1822856,Entre hermanos,1984
1822884,Entre las piernas,1999
1822886,Entre las sombras del suburbano III,1995
1822938,Entre paréntesis,1982
1822945,Entre pitos anda el juego,1986
1822954,Entre rojas,1995
1822969,Entre tanto,1995
1822973,Entre tinieblas,1983
1822974,Entre todas las mujeres,1998
1822993,Entre vías,1995
1823000,Entreacte,1989
1823001,Entreacto,1976
1823038,Entretiempo,1992
1823044,Entrevista,1993
1823621,Epílogo,1984
1823705,"Equipaje, lista de espera, pasaporte, souvenir",1994
1823750,Er güevo,1998
1824031,Eres mi gula,1982
1824147,Erice 75,1975
1824323,Ernesto,1979
1824466,Eros Hotel,1979
1824577,Erotic Family,1980
1825078,Es pecado... pero me gusta,1978
1825080,Es peligroso casarse a los 60,1981
1825099,Es venen records,1999
1825145,Esa cosa con plumas,1988
1825147,Esa es tu parte,1992
1825152,Esa maldita costilla,1999
1825175,Esas chicas tan pu...,1982
1825228,Escalofrío,1978
1825241,Escapada final (Scapegoat),1985
1825355,Escape from El Diablo,1984
1825546,Escenes d'una orgia a Formentera,1996
1825554,Esclava te doy,1976
1825556,Esclavas del crimen,1987
1825567,Esclavos de mi poder,1996
1825570,Escola d'adults,1979
1825582,Escoles,1980
1825600,Escorial infinito,1975
1825627,Escrit als estels,1991
1825633,Escrito en la niebla,1982
1825634,Escrito en la piel,1995
1825636,Escrito en los cielos,1985
1825641,Escríbeme algo,1999
1825647,Escuadrón,1988
1825666,Escuela de grandes putas,1985
1825696,Esculturas para el entorno,1977
1825697,Esculturas para un paisaje,1976
1825729,Ese ser extrano,1978
1825872,Eskorpion,1989
1825907,Eso,1997
1825939,Espacio,1997
1825940,Espacio,1999
1825957,Espais de nit,1996
1826001,"España, una fiesta",1985
1826014,Españolito que vienes al mundo,1983
1826018,Especial (con luz),1995
1826153,Espectro (Más allá del fin del mundo),1978
1826159,Especulació del sól,1982
1826190,Esperando a papá,1980
1826210,Esperanza & sardinas,1996
1826214,Esperanza,1986
1826313,"Esposa de día, amante de noche",1977
1826316,Esposa y amante,1977
1826318,Esposados,1996
1826355,Espuma,1978
1826373,Espérame en el cielo,1988
1826393,Esquilache,1989
1826519,Est - Ouest,1999
1826533,Esta es mi tierra,1999
1826577,Estación Central,1989
1826581,Estación de Chamartín,1981
1826583,Estación de verano,1975
1826735,Estigma,1980
1826744,Estimado Sr. juez...,1978
1826748,Estirpe de tritones,1993
1826759,Esto es un atraco,1987
1826772,Esto sí se hace,1987
1826775,Estocolmo,1996
1826806,Estoy en crisis,1982
1826809,Estoy hecho un chaval,1977
1826870,Estrecho Adventure,1996
1826950,Estímulos sonoros,1979
1827215,Eterna historia,1986
1827633,"Eu, o tolo",1982
1827701,Eugenie (Historia de una perversión),1980
1827727,Eulalia,1987
1827932,Europa,1991
1828173,Eusebio: El desenterrador,1998
1828255,Eva man (Due sessi in uno),1980
1828293,"Eva, limpia como los chorros del oro",1977
1828296,"Eva, ¿qué hace ese hombre en tu cama?",1975
1829743,Evilio vuelve (El purificador),1994
1829744,Evilio.,1992
1830547,Existió otra humanidad,1977
1830756,Exorcio Deus Machine: La misión,1996
1830767,Exorcismo,1975
1830784,Exosmosis,1975
1830855,"Expedicio Catalano-Nepalese al Cho Oyu 8201m, Himalaia-Nepal: La sisena muntanya mes alta del mon",1984
1830856,Expedició catalana a l'Everest. Aresta W. primer intent catala al sostre del món,1982
1830862,Expediente,1977
1831198,Expo-X,1994
1831352,Expresionismo rupestre en el Levante español,1975
1831354,Expreso,1982
1831355,Expreso,1994
1831582,Extramuros,1985
1831589,Extranjeros en la 13 dimensión,1978
1831656,Extraño matrimonio,1984
1831660,Extraños,1999
1832373,Ez,1977
1832461,F comme François,1985
1832553,F.E.N.,1980
1832554,F.F.G. un retrato,1976
1833042,Faceless,1987
1834213,Fallait pas!...,1996
1834524,Falo Crest,1987
1834737,Familia,1996
1835530,Fango,1977
1835601,Fanny Pelopaja,1984
1835723,Fantasma en el Oeste,1976
1837053,Fat Angels,1981
1838186,Fea,1994
1839118,Felicidades Tovarich,1995
1839319,Feliz aniversario,1998
1839325,Feliz cumpleaños,1988
1839338,Feliz navidad,1998
1839524,Femenino singular,1982
1839544,Feminisme,1982
1839587,Femmes,1983
1839627,Femmine infernali,1980
1839667,Fendetestas,1975
1839956,Fermín Salvoechea: visto para sentencia,1987
1840002,"Fernando, un pintor de León",1984
1840042,Feroz,1984
1840274,Festes de la Mercè,1978
1840969,Fideos,1979
1840994,Fiebre de danza,1984
1841152,Fiesta de la vendimia en Montilla,1975
1841157,Fiesta de San Jorge en Barcelona,1976
1841221,Fiestas de verano en Málaga. La feria del sur de Europa,1991
1842576,Fin de round,1992
1842594,Fin de trayecto Canfranc,1997
1842600,Final,1993
1843542,"Finisterre, donde termina el mundo",1998
1843631,Fiona,1980
1845203,Fist Fighter,1989
1845898,Flamenco,1975
1845901,Flamenco (de Carlos Saura),1995
1846555,Flesh+Blood,1985
1847407,Flores de otro mundo,1999
1848566,Folle... folle... fólleme Tim!,1978
1849591,For God's Sake,1990
1851885,Fotogramas salvajes,1980
1851898,Fotos,1996
1852771,Fragil,1994
1853220,Franco no puede morir en la cama,1998
1853803,Fratello dello spazio,1988
1853932,Fraude matrimonial,1977
1854402,Fredy el croupier,1982
1854612,Freebel,1990
1855238,Fresa y chocolate,1993
1856676,From Hell to Victory,1979
1857227,Frontera Sur,1998
1858281,Fuego eterno,1985
1858324,Fuera de juego,1991
1858348,Fuerteventura,1976
1858350,"Fuerteventura, playa dorada",1977
1858356,Fuerza mortal,1980
1858419,Fugaz,1988
1858631,Fulanita y sus menganos,1976
1858655,Fulgor y muerte de Joaquín Murrieta,1975
1858843,Full Stop,1997
1859102,Función de noche,1981
1859213,Funerales de arena,1975
1859519,Furia española,1975
1859640,Furtivos,1975
1860027,Futuro imperfecto,1985
1860028,Futuro perfecto,1986
1860172,Fábula de la Bella Palomera,1988
1861688,Galicia,1975
1861733,Galiza,1977
1861776,Gallego,1988
1861952,Gambito,1996
1862269,Gamiani,1981
1862305,"Gamma 76, un campamento nuevo",1976
1863627,Garum (fantástica contradicción),1988
1863647,"Gary Cooper, que estás en los cielos",1980
1863754,Gasherbrum II. Un gegant de 8.000 metres,1988
1863994,Gatti rossi in un labirinto di vetro,1975
1864026,Gaudí,1989
1864208,Gay Club,1981
1865346,Gemidos de placer,1983
1865532,Generador adolescente,1998
1865755,Genesis,1998
1866067,Gent de fang,1991
1866285,Geografía de La Mancha,1978
1866863,Gernika,1987
1866864,Gernika,1994
1866866,Gernika Lives,1989
1866875,"Gerona, puerta de España",1976
1869439,Gimlet,1995
1871325,Gitanos sin romancero,1976
1872271,Gli sterminatori dell'anno 3000,1983
1872873,Glória,1999
1873095,Go for Gold!,1997
1875275,Golfo de Vizcaya,1985
1875361,Golpe a golpe,1992
1875367,Golpe de estadio,1998
1875412,Goma-2,1984
1876780,Goomer,1999
1877027,Gorilas a todo ritmo,1981
1877598,Govoryashchaya obezyana,1991
1877620,Goya,1979
1877624,Goya en Burdeos,1999
1878168,Gran liquidación,1995
1878177,Gran Slalom,1996
1878178,Gran Sol,1989
1878209,Granada: Agua Sin Pausa,1998
1878469,Grande de Cuba,1997
1878518,Grandes ocasiones,1998
1880163,Greta y sus reuniones sexuales,1985
1880572,Gris en blanco y negro,1997
1880611,Gritos a medianoche,1976
1880613,Gritos de ansiedad,1984
1880618,Gritos... a ritmo fuerte,1984
1880670,Groenlandia. Catalans al Gran Nord,1976
1881270,Gràcies per la propina,1997
1881490,Guadalest insólito,1976
1881549,Guanche,1978
1881572,Guantanamera,1995
1881579,"Guapa, rica y... especial",1975
1881592,Guarapo,1987
1881829,Guerra sucia,1984
1881843,Guerreras verdes,1976
1882319,Guinovart,1982
1882324,Guipuzkoa Donostia: Costa guipuzcoana,1983
1882409,Gula,1984
1882485,Gulliver,1979
1883207,Gusanos de seda,1977
1883278,Gustavo y la modelo (Histoire de ler),1978
1883501,Guyana: Crime of the Century,1979
1883566,Guzmán-Goodman,1997
1883573,Guía de Santiago de Compostela,1977
1884032,Géminis,1982
1884856,"Habibi, amor mío",1981
1884873,Habitaciones de alquiler,1998
1884876,Habitación,1976
1884889,Habitarte,1976
1884917,Hablamos esta noche,1982
1884920,Hablando con la pared,1999
1884950,Hace quince años,1987
1885011,Hacienda somos casi todos,1988
1885389,Haika mutil,1997
1886660,Hamam,1997
1886710,Hambre,1996
1888299,Hanul Carpatilor (la posada de los Cárpatos),1999
1888745,Happy End,1977
1889152,Haragia,1999
1890093,Harlequin Exterminator,1991
1890817,"Has preparat el cafè, amor meu?",1991
1891021,Hasta que el matrimonio nos separe,1977
1891668,Havanera 1820,1992
1892095,Hay que deshacer la casa,1986
1892099,Hay que matar a B.,1975
1892105,Hay que zurrar a los pobres,1993
1892266,Haz la loca... no la guerra,1976
1892267,Haz lo que te dé la gana,1995
1892346,Hazlo por mí,1998
1894426,Hechizo,1982
1894427,Hechizo lunar,1997
1895160,Heißer Sex auf Ibiza,1982
1898312,"Hermana, pero ¿qué has hecho?",1995
1898513,Heroes,1982
1899995,Hic Digitur Dei,1976
1900427,Hierba salvaje,1979
1900435,Hierro dulce,1985
1901253,Hijar,1977
1901284,Hijos de papá,1980
1901318,Hikayatul jawahiri thalath,1995
1901631,Himenóptero,1992
1903370,Histoire d'O: Chapitre 2,1984
1903489,Historia de 'S',1979
1903503,Historia de fuego,1986
1903600,Historia sexual de O,1984
1903633,Historias Cortas de Madrid,1999
1903636,Historias de amor y masacre,1979
1903650,Historias de la puta mili,1994
1903661,Historias de mujeres,1980
1903670,Historias del Kronen,1995
1903680,Historias oscuras,1991
1903681,Historias paralelas,1983
1904063,"Hitchcock, mon amour",1982
1904631,Ho sap el ministre?,1991
1905185,Hola mamá,1997
1905194,"Hola, desconocido!",1998
1905201,"Hola, ¿estás sola?",1995
1905368,"Hold-Up, instantánea de una corrupción",1977
1905728,Hollow Reed,1996
1905837,Hollywood Blu,1982
1906510,Hombre cero,1995
1906568,Hombres que rugen,1984
1906571,Hombres sin mujeres,1999
1907343,Homenage à trois,1979
1907356,Homenaje,1975
1907368,Homenaje a la humanidad,1998
1907631,Homo hominis opus I,1981
1908130,Hongos,1999
1908702,Hop,1982
1908973,Hora final,1992
1909094,Horitzons tibetans,1992
1911011,Hotel Oasis,1995
1911043,Hotel Room,1998
1911097,Hotel y domicilio,1995
1914116,Huellas del paraíso,1991
1914147,Huevos de oro,1993
1914149,Huevos revueltos,1982
1914323,Huida,1996
1914324,Huida a la fantasia,1997
1914329,Huidos,1993
1915006,Hundra,1983
1915461,Huntza,1992
1916055,Huérfanos,1976
1916643,Hábitos,1995
1916645,Hábitos II,1993
1916855,"Héctor, el estigma del miedo",1984
1917085,Húmedo,1999
1917700,I camionisti,1982
1919707,I mira,1982
1920004,I picari,1987
1920779,I viaggiatori della sera,1979
1922164,Ibiza es una fiesta,1976
1922984,Iconockaut,1976
1923348,Idil·li xorc,1983
1923367,Idioterne,1998
1923407,Idoia,1999
1924077,Ignotus,1993
1924149,Igual caen dos (El atardecer del Pezuñas),1997
1924158,Iguana,1988
1924702,Ikuska 11,1981
1924703,Ikuska 13. Euskal kanta berria. La nueva canción vasca,1983
1924704,Ikuska 2,1979
1924705,Ikuska 4,1980
1924706,Ikuska 8,1980
1924707,Ikuska-3,1979
1924708,Ikusmena,1980
1924823,Il bianco il giallo il nero,1975
1924890,Il cacciatore di squali,1979
1926238,Il miele del diavolo,1986
1927064,Il richiamo del lupo,1975
1927606,Il tocco: la sfida,1997
1928209,Illuminata,1998
1928326,Ilona llega con la lluvia,1996
1928402,Ilusionismo,1996
1929429,Immortal Sins,1991
1929705,Imposible para una solterona,1976
1930016,Imágenes del deporte Nº 73,1975
1930017,Imágenes del deporte Nº 74,1975
1930018,Imágenes del deporte Nº 75,1975
1930019,Imágenes del deporte Nº 76,1975
1930020,Imágenes del deporte Nº 77,1975
1930021,Imágenes del deporte Nº 78,1975
1930022,Imágenes del deporte Nº 79,1975
1930024,Imágenes del deporte Nº 80,1975
1930025,Imágenes del deporte Nº 81,1975
1930026,Imágenes del deporte Nº 82,1975
1930027,Imágenes del deporte Nº 83,1975
1930028,Imágenes del deporte Nº 84,1976
1931101,In memoriam,1977
1931252,"In nome del padre, del figlio e della Colt",1975
1932807,In the Soup,1992
1933712,Inclinación sexual al desnudo,1982
1933850,"Increible, pero mentira",1981
