1124115,1647723,1514232,(as Ray Williams),7,1
1124115,1709137,,,2,1
1124115,1712384,24351,,12,1
1124115,1776316,1066,,,1
1124115,1777427,,,4,1
1124115,1814584,,,13,1
1124115,1815406,9770,,3,1
1124115,1826316,368,,2,1
1124115,1915006,1514234,,4,1
1124115,1988678,1514235,,4,1
1124115,1996391,962939,,6,1
1124115,2003555,,,,1
1124115,2061688,,,,1
1124115,2089564,368,,,1
1124115,2110142,4452,,3,1
1124115,2129660,53991,,4,1
1124115,2161463,,,5,1
1124115,2219953,13394,,7,1
1124115,2250388,1674,,6,1
1124115,2284198,1514236,,3,1
1124115,2396725,,,,1
1124115,2421017,1325047,,28,1
1124115,2426478,1514237,,,1
1124115,2428118,,,,1
1124115,2454604,129395,,8,1
1124115,2465574,1324670,,18,1
1124184,2008119,,,89,1
1124186,1803583,,,,1
1124331,2017563,1514430,,,1
1124378,1813913,25581,(uncredited),,1
1124439,2003540,10426,,11,1
1124440,1812923,26271,,29,1
1124440,1989633,,,25,1
1124440,1994461,,,7,1
1124440,2003876,,,40,1
1124440,2140193,,,11,1
1124440,2427825,1514540,,15,1
1124445,1815253,,,26,1
1124448,2392984,1514542,(as Ramón Ollé),22,1
1124451,1719103,1514552,(voice),32,1
1124451,1738946,1514553,,,1
1124451,1749235,1514554,(uncredited),,1
1124451,1810334,,,19,1
1124451,1824577,7298,,,1
1124451,1991286,,,,1
1124451,1993001,4295,,7,1
1124451,1994680,,,,1
1124451,2003179,,,,1
1124451,2196550,,,6,1
1124451,2379691,162861,,11,1
1124451,2407163,,,,1
1124451,2421017,87880,,2,1
1124451,2455658,,,,1
1124451,2465632,,,,1
1124457,1947401,,,32,1
1124459,474051,50,,2,1
1124586,1988027,,,90,1
1124586,776653,,(as Joan Olle),10,1
1124586,776654,,,11,1
1124587,1903670,13885,,21,1
1124587,1986020,,,14,1
1124587,1993001,,,14,1
1124587,1999872,,,30,1
1124587,2061704,1015848,,13,1
1124606,1814154,314551,,7,1
1124606,1992800,19657,,14,1
1124609,2065163,1514700,,1,1
1124621,2091711,42589,,7,1
1124654,1775720,,,10,1
1124654,1812284,87,,17,1
1124667,1786185,,,,1
1124667,1810699,,,,1
1124667,2038268,1514801,,33,1
1124669,1627837,1514804,,,1
1124673,2032829,,,19,1
1124673,2392984,,,16,1
1124685,621078,,(voice),,1
1124693,1811207,,,,1
1124693,1992472,,,10,1
1124693,2136490,,(as Cesar Olmos),,1
1124693,2146262,,,,1
1124698,2308089,1514839,,13,1
1124699,1786185,1514868,,16,1
1124699,1810959,40313,,29,1
1124711,2051022,49821,,22,1
1124711,2406538,,,22,1
1124719,1992472,,,20,1
1125358,1738946,46100,,,1
1126024,1614933,,,,1
1126024,1688521,,,,1
1126024,1749220,24351,(as Pico Olveira),24,1
1126024,1814520,9774,(as José Manuel Olveira),22,1
1126024,1815115,1516127,(as José Manuel Olveira),33,1
1126024,1826214,12834,(as Xose M. Olveira),2,1
1126024,1827633,1516128,,1,1
1126024,1914329,28540,(as José Manuel Olveira),12,1
1126024,1992249,1516130,,19,1
1126024,1996929,84378,(as Xosé Manuel Olveira),,1
1126024,2042153,,,,1
1126024,2113034,,,,1
1126024,2128755,,,,1
1126024,2219433,,(uncredited),,1
1126024,2465612,5621,,16,1
1126024,495094,,(1991),,1
1126024,495129,,,,1
1126128,2208452,1516202,,,1
1126207,1812031,1,,,1
1126236,1725096,,,,1
1126288,1881592,2529,,,1
1126288,1991978,251971,,,1
1126288,2149895,,,,1
1126527,2202915,,,20,1
1126588,1994641,1,,,1
1126904,351890,1,,,1
1126906,255471,1,,,1
1126910,2053155,77329,,,1
1127032,1658080,431085,,11,1
1127398,726210,1517320,,20,1
1127406,726210,1517329,,15,1
1127478,1716149,1517408,,27,1
1127478,1730152,,,25,1
1127478,1748849,,,,1
1127478,1905368,,,8,1
1127478,1994000,,,13,1
1127478,2105727,,,35,1
1127862,54307,37796,,19,1
1128375,818384,143533,,17,1
1128719,2201194,17753,,14,1
1128949,1665009,1519079,(as Ángel Santander),9,1
1128949,1812969,39838,(uncredited),,1
1128949,1815540,12809,(as Teo Santander),7,1
1128949,2003699,,,,1
1128949,2207729,7558,(as Ángel Santander),11,1
1128949,2244522,10956,(as Ángel Santander),7,1
1129026,2029159,,,,1
1129033,2047577,,,,1
1129033,2273860,1519139,,10,1
1129050,2387806,1,(archive footage),,1
1129084,2277999,639,,69,1
1129086,1996230,,,,1
1129086,2065211,,,,1
1129086,2284350,,,,1
1129087,2245398,,,,1
1129091,1027160,28087,,,1
1129092,1981125,102857,,6,1
1129092,2404387,486,,19,1
1129095,1792890,15050,(in new version),5,1
1129095,1814584,,,44,1
1129095,2284983,,,13,1
1129095,2455637,1519184,(voice) (uncredited),,1
1129095,2455637,1519185,(voice) (uncredited),,1
1129097,2419053,,,,1
1129099,2407115,1519189,,29,1
1129100,1815112,,,,1
1129100,2003415,1713,,18,1
1129100,2205480,,,14,1
1129100,1208089,,,,1
1129163,1816253,56133,,58,1
1129181,1614898,57383,,,1
1129181,1652969,56136,,22,1
1129181,1695384,9262,,16,1
1129181,1803499,46111,,6,1
1129181,1814486,1519257,(segment "Ego"),19,1
1129181,1814520,54760,,23,1
1129181,1988007,,,,1
1129181,1988406,,,,1
1129181,1993919,4452,,12,1
1129181,1998279,,,,1
1129181,2002156,397908,,28,1
1129181,2033179,1519260,,10,1
1129181,2038277,,,,1
1129181,2157770,3312,,6,1
1129181,2195405,10381,,3,1
1129181,2264382,78961,,,1
1129181,2277718,,,,1
1129181,2466297,1674,,3,1
1129181,4627,,,,1
1129181,980582,37098,,8,1
1129181,1104702,787730,,,1
1129181,1493541,,,3,1
1129205,1812074,12610,,,1
1129274,1651046,46132,,11,1
1129274,1670491,,,,1
1129274,1676114,25947,,20,1
1129274,1681332,,,,1
1129274,1715886,,,14,1
1129274,1716732,,,24,1
1129274,1725096,,,,1
1129274,1748860,,,14,1
1129274,1763622,13885,,15,1
1129274,1775810,,,15,1
1129274,1796814,,,27,1
1129274,1801345,,,10,1
1129274,1810712,,,27,1
1129274,1811436,40313,,26,1
1129274,1812160,,,13,1
1129274,1812932,,,,1
1129274,1812991,1519349,,19,1
1129274,1813245,1519349,,,1
1129274,1813245,1519350,,,1
1129274,1813389,1519351,,36,1
1129274,1814773,1519352,,11,1
1129274,1815168,1519353,,41,1
1129274,1816159,,,40,1
1129274,1820217,121597,,,1
1129274,1825554,,,28,1
1129274,1826744,5055,,,1
1129274,1828293,,,35,1
1129274,1992569,,,48,1
1129274,1994453,79026,,35,1
1129274,1997420,25941,,29,1
1129274,1997759,,,19,1
1129274,2003469,889,,17,1
1129274,2003818,,,15,1
1129274,2040282,,,,1
1129274,2064973,,,,1
1129274,2104391,,,21,1
1129274,2133893,1571,,,1
1129274,2150770,25235,,,1
1129274,2244680,,,,1
1129274,2283756,,,,1
1129274,2392989,,,,1
1129274,2404402,1519354,,14,1
1129274,2406028,,,20,1
1129274,2421012,,,22,1
1129274,2452771,,,50,1
1129274,2465498,,,22,1
1129387,1984234,1519446,,22,1
1129406,2157770,,,26,1
1129495,2269789,156174,,33,1
1129495,2404387,648805,,11,1
1129573,2051001,1327760,,5,1
1129602,1743433,212661,,25,1
1129604,1668068,,,5,1
1129612,2077369,12630,,16,1
1129652,2384512,,(as Joaquin Oristrell),34,1
1129652,2465650,1,,,1
1129666,1614898,1519612,,,1
1129677,1763622,203921,,6,1
1129677,1789338,,,,1
1129677,1796814,155237,,5,1
1129677,1813245,7292,(as José Orjas Maese),6,1
1129677,1828293,24351,,11,1
1129677,1931101,60289,,,1
1129677,2043968,,,,1
1129677,2056910,13885,,21,1
1129677,2150770,1519640,,4,1
1129677,2245247,425968,,8,1
1129677,2427825,1519651,,8,1
1129678,1607348,,,30,1
1129678,1723941,,,20,1
1129678,1749171,,,11,1
1129678,2043968,1519656,,,1
1129678,2150770,,,26,1
1129678,2245247,,,15,1
1129752,1940733,10426,,,1
1129756,1813673,,,,1
1129848,1984234,173491,,12,1
1129848,2021228,1519854,,5,1
1129848,2021228,297458,,5,1
1129848,2251297,,,2,1
1129903,1816153,421923,,40,1
1130095,1622029,61884,,2,1
1130095,1786185,1520057,,8,1
1130095,1814493,103558,(as Josu Hormaeche),19,1
1130095,1816364,25003,,9,1
1130095,1822974,91961,,,1
1130095,1826393,,,,1
1130095,1847407,12655,,35,1
1130095,1997068,,,20,1
1130095,1999316,1520062,(as Josu Ormaeche),24,1
1130095,2033140,10057,,22,1
1130095,2065098,12619,,8,1
1130095,2139981,1520064,,19,1
1130095,2154920,1272706,(as Josu Ormaeche),22,1
1130095,2396783,1520067,,16,1
1130095,2465345,,(uncredited),,1
1130245,1996230,,,,1
1130316,618839,1520228,,,1
1130350,2174307,,,,1
1130354,1779676,58948,,25,1
1130420,2126520,1520317,,,1
1130433,1992301,1520322,,25,1
1130513,2392984,24857,(as Alejandro Orozco),26,1
1130553,193546,,,,1
1130912,1920004,,,30,1
1130919,849530,219,,1,1
1130970,1608996,,,15,1
1130970,1803422,,,,1
1131090,1786435,25840,,,1
1131123,1988796,126262,,,1
1131123,2050370,1564,,,1
1131152,1590598,63761,,9,1
1131152,1625502,1520798,,7,1
1131152,1627898,,(as Adrian Ortega),9,1
1131152,1629020,,,8,1
1131152,1702799,59168,,6,1
1131152,1747305,26271,,16,1
1131152,1810253,1520800,,13,1
1131152,1810290,918003,,9,1
1131152,1811552,25737,,21,1
1131152,1812086,12453,,9,1
1131152,1812555,,,19,1
1131152,1812768,30057,,16,1
1131152,1813403,,,14,1
1131152,1814671,35615,,9,1
1131152,1815177,1520801,,22,1
1131152,1901284,59351,(as Adrian Ortega),10,1
1131152,1944315,12453,,,1
1131152,1955516,1520803,,14,1
1131152,1992507,125871,,16,1
1131152,1993289,12453,,9,1
1131152,2003205,1260021,,12,1
1131152,2009639,12453,,14,1
1131152,2032520,362408,(as Adrian Ortega),9,1
1131152,2033135,1520804,,10,1
1131152,2033411,91412,,7,1
1131152,2108657,10057,,6,1
1131152,2133890,,,15,1
1131152,2141787,,(as Adrian Ortega),23,1
1131152,2174922,,,9,1
1131152,2245247,,,9,1
1131152,2279530,11442,,16,1
1131152,2384490,1520806,,14,1
1131152,2392985,,,,1
1131152,2404836,5621,,,1
1131152,2405542,1520807,,7,1
1131152,2455671,916,,10,1
1131152,2465479,,,11,1
1131152,2465498,,(as Adrian Ortega),9,1
1131152,2465661,,,7,1
1131160,2273553,,,,1
1131160,2411115,,,,1
1131176,1651046,1520817,,19,1
1131178,1635101,1520819,,107,1
1131193,1873095,,,5,1
1131209,2187688,60959,(Student),23,1
1131231,1714873,61357,,17,1
1131231,1810173,265997,,8,1
1131254,2154901,,,,1
1131265,2265298,1182,,6,1
1131273,1709582,,,,1
1131273,2384479,943948,,3,1
1131290,1734705,,,7,1
1131302,1812893,34281,(uncredited),,1
1131306,378606,1520927,(as James Ortega),,1
1131330,1644492,,,17,1
1131333,2460190,,,,1
1131339,2076750,1520954,,11,1
1131386,2405396,1520974,,25,1
1131404,1646640,1520981,,21,1
1131409,1812609,1520987,,29,1
1131409,2384479,225076,,6,1
1131415,196161,1,,,1
1131426,2243643,1520994,,48,1
1131441,2418809,,,18,1
1131474,1635101,1521008,,106,1
1131493,1739348,7995,,14,1
1131524,2206042,,,6,1
1131556,1812546,,,,1
1131575,1999419,,,52,1
1131589,2033486,,,,1
1131597,1716828,,(as Iker Ibáñez),,1
1131597,2134601,1521290,(as Iker Ibáñez),15,1
1131597,2279957,1521291,(as Iker Ortiz de Zarate),9,1
1131597,2465650,783797,(as Iker Ibáñez),27,1
1131599,1983556,,,,1
1131639,1875367,797353,,18,1
1131639,2117150,12422,,14,1
1131640,1810472,10426,,20,1
1131640,1816032,,,10,1
1131656,1810283,1521335,,23,1
1131756,839294,1521379,(episode 7),,1
1131760,1814565,22224,,,1
1131788,2128273,,,,1
1131854,1814325,,,,1
1131855,1986082,33922,,9,1
1131890,2051030,1521478,,20,1
1131901,1813470,,(as Juan Ortiz Carmona),48,1
1131901,2043898,,,,1
1131905,1811027,,,,1
1131958,1714203,,,4,1
1131958,1815112,,,,1
1131964,2022459,6405,,14,1
1131992,1613435,,,13,1
1131992,1622028,,,6,1
1131992,1786185,4452,,13,1
1131992,1820470,91054,,6,1
1131992,2158463,10041,,9,1
1131992,576269,50,,1,1
1131992,1031392,50,,1,1
1131992,1202346,50,(1994-1995),3,1
1131992,1208089,,,,1
1131992,1580255,50,,,1
1131993,1794814,,,,1
1131993,2187688,828287,,9,1
1132269,1812574,,,,1
1132293,1812082,,(as Antonio Ortuño),11,1
1132294,1703975,58566,,,1
1132294,2047209,1521745,,,1
1132294,2467987,783051,,,1
1132295,1801345,,,13,1
1132295,2128273,,,20,1
1132298,1859640,39381,,15,1
1132298,1997166,310,,,1
1132298,2051564,,(as Frank Ortuño),,1
1132298,2245247,,(as Frank Ortuño),16,1
1132298,2284198,13878,,15,1
1132298,2395739,,,19,1
1132299,2051564,,,,1
1132304,2003276,,,,1
1132323,1814921,916,,11,1
1132326,1812784,,,10,1
1132326,1831656,,(as Manuel Ortíz),10,1
1132328,1756998,1521799,,31,1
1132348,1789507,712962,,,1
1132369,521429,2631,(2006-),,1
1132488,1717274,1,,,1
1132492,1864026,1521972,,3,1
1132735,110369,177,,,1
1132735,724615,1,,,1
1132735,779139,1,,,1
1132735,839146,50,(1995-2001),1,1
1133038,1812893,34281,(uncredited),,1
1133376,1749619,1523080,,3,1
1133376,1858631,12622,,5,1
1133376,2033010,,,,1
1133376,2201797,1523083,,2,1
1133376,89744,,,,1
1133614,2198776,,,,1
1133614,2391561,157797,,,1
1133694,2385622,34191,,13,1
1133882,2005222,7097,,1,1
1133999,1812190,15333,,8,1
1134657,1813750,1215875,,,1
1134712,521429,39933,,,1
1134713,1987549,778045,,20,1
1134730,1988027,,,58,1
1134735,1613782,310,,12,1
1134772,1668068,889,,1,1
1134807,2064125,,,4,1
1134817,2065003,,,,1
1134818,2285096,1524347,,17,1
1134821,1593119,1524349,,12,1
1134821,1653162,1524350,,17,1
1134821,1675802,436897,,12,1
1134821,1693027,,(as Juan Jose Otegui),26,1
1134821,1749624,1524351,(segment "El vil metal"),16,1
1134821,1762594,12655,(as Juan Jose Onegui),21,1
1134821,1768620,,,26,1
1134821,1810348,,,7,1
1134821,1812086,1524352,,12,1
1134821,1816264,,,,1
1134821,1858324,,,13,1
1134821,1947512,42604,,19,1
1134821,1990599,9774,,11,1
1134821,1991783,1524353,,8,1
1134821,1994533,251954,,6,1
1134821,2003205,1524354,,19,1
1134821,2043968,1524355,,,1
1134821,2269996,83418,,8,1
1134821,2274988,1524356,(as Juan Jose Otegui),14,1
1134821,2379653,557918,,13,1
1134821,2384467,38302,,14,1
1134821,2465786,,(as Juan Jose Otegui),12,1
1134821,212916,,,,1
1134821,1227366,,(as Juan J. Otegui),24,1
1134823,1619211,1524362,,22,1
1134824,1637417,1524363,,2,1
1134824,1637871,578,,8,1
1134824,1768620,,,,1
1134824,1878177,1524364,,22,1
1134824,1994533,,,,1
1134824,2106025,1524365,,7,1
1134827,1727270,,,32,1
1134842,1810334,,,20,1
1134854,1815416,,(as Otero Besteiro),20,1
1134854,2058543,1,(as Otero Besteiro),25,1
1134855,2051564,10426,,,1
1134866,1811680,,,,1
1134866,1814572,1524416,,9,1
1134866,1995382,366,,7,1
1134866,2033507,,,,1
1134866,2219986,46123,,18,1
1134889,2015378,,,,1
1134889,838422,,,,1
1134907,2387870,5481,,7,1
1134916,2465584,1,(as Comandante Luis Otero),14,1
1134920,1749619,1524440,,1,1
1134920,1813389,72791,,1,1
1134920,1996145,,,,1
1134952,424731,1,,,1
1135155,1986621,8064,,13,1
1135163,1826744,9262,,,1
1135163,2184917,,,20,1
1135585,1994419,1525021,,12,1
1135975,1881829,1417,(as Pierre Oudry),1,1
1135975,2133282,,(as Pierre Oudry),3,1
1135989,2039542,1,,,1
1136079,2155246,,,,1
1136136,2155050,40300,,,1
1136158,1644492,,,21,1
1136226,2204103,3639,,7,1
1136266,980578,1525805,,,1
1136365,200438,1,,,1
1136566,1847407,1526107,,28,1
1136974,1898312,,,49,1
1136990,1810372,3639,,41,1
1137023,2387806,1,(archive footage),,1
1137098,1827932,44050,,22,1
1137332,54307,1151711,,1,1
1138181,1637979,,,,1
1138181,1939081,,,,1
1138267,2065193,445880,,12,1
1138633,1625502,1528521,,3,1
1138633,1627898,1528522,,2,1
1138633,1629020,578,,4,1
1138633,1702799,1528524,,2,1
1138633,1712384,10592,,1,1
1138633,1713987,1263656,,11,1
1138633,1718917,1260072,,3,1
1138633,1747305,1528526,,17,1
1138633,1749085,1481275,,1,1
1138633,1749292,370349,,2,1
1138633,1749619,1528528,,7,1
1138633,1788551,1528532,,1,1
1138633,1793707,39020,(voice) (uncredited),,1
1138633,1810253,270386,,4,1
1138633,1811546,1528537,,2,1
1138633,1811552,318226,,2,1
1138633,1812081,1528538,,1,1
1138633,1812086,1528539,,2,1
1138633,1812768,1528537,,10,1
1138633,1813403,445994,,3,1
1138633,1814292,21575,,1,1
1138633,1814671,265998,,3,1
1138633,1814911,1528541,,2,1
1138633,1815177,1528542,,2,1
1138633,1815615,1528543,,8,1
1138633,1817822,59168,,5,1
1138633,1825080,1528545,,4,1
1138633,1826759,1528547,,1,1
1138633,1826772,1528548,,1,1
1138633,1826809,1528549,,15,1
1138633,1828293,2989,,9,1
1138633,1885011,1528552,,1,1
1138633,1892266,1528553,,5,1
1138633,1950244,8035,,1,1
1138633,1955516,1528556,,,1
1138633,1992507,1528558,,2,1
1138633,1992545,5851,,3,1
1138633,1999009,1528560,,5,1
1138633,2003314,28533,,,1
1138633,2032477,1528563,,1,1
1138633,2032520,78969,,3,1
1138633,2032575,80861,,1,1
1138633,2032841,1528565,,3,1
1138633,2033135,1581,,3,1
1138633,2033333,2013,,1,1
1138633,2033484,10595,,3,1
1138633,2057951,7296,,4,1
1138633,2144109,54778,,3,1
1138633,2174922,1528570,,11,1
1138633,2262961,,,,1
1138633,2275328,,,2,1
1138633,2384490,1528576,(Nº 2),3,1
1138633,2393067,5936,,16,1
1138633,2401229,,,,1
1138633,2404836,12804,,4,1
1138633,2405070,89836,,6,1
1138633,2406028,10376,,2,1
1138633,2418809,12829,,1,1
1138633,2452956,1528584,,1,1
1138633,2455671,1778,,3,1
1138633,2465448,1528585,,1,1
1138633,2465479,8946,,3,1
1138633,2465498,,,18,1
1138633,2465516,363378,,2,1
1138666,1995126,1528639,,9,1
1138721,2202915,3964,,37,1
1138744,2135097,10426,,28,1
1138831,2051515,55041,,28,1
1139091,2184679,,,8,1
1139128,1707600,1,,18,1
1139140,2105847,378096,,17,1
1139141,1637674,2017,,,1
1139141,1665316,356510,,14,1
1139141,1810427,125861,,12,1
1139141,1813247,60309,,11,1
1139141,1814444,25333,,22,1
1139141,1816264,,,,1
1139416,1715092,382682,,4,1
1139453,2098678,1529155,,11,1
1139489,1814671,1529183,,19,1
1139489,1815416,,,18,1
1139489,1958742,,,,1
1139489,2455671,1529184,(as Dum Dum Pacheco),11,1
1139503,1936047,63661,,,1
1139583,1725096,,(as Dum-Dum Pacheco),,1
1139583,1813441,,(as Dum Dum Pachecho),12,1
1139583,2379678,,,23,1
1139757,1875367,581178,,47,1
1139757,1928326,1529338,,20,1
1139794,2007178,1529360,,8,1
1139799,1933864,1529376,(uncredited),,1
1139799,2251297,,,,1
1139991,2355110,29481,,12,1
1140353,2143458,105707,,,1
1140385,1776635,,,34,1
1140385,1914149,,,7,1
1140385,1931252,,,,1
1140385,2032699,1529901,,22,1
1140385,2043968,734953,,,1
1140385,2150770,1529902,,31,1
1140385,2404836,,,,1
1140499,1811938,1564,,11,1
1140594,1599808,63366,,,1
1140722,1656320,1530148,,25,1
1140751,2048446,309099,,,1
1140751,2203025,272637,,,1
1140754,1812368,3469,,3,1
1140758,2465540,,(voice),8,1
1140764,1864026,1530166,(as Lluís Padrós),5,1
1140764,1995755,,(as Lluís Padrós),17,1
1140764,2405070,,(as Lluis Padrós),47,1
1140764,2407198,10200,,9,1
1140808,2008929,1530195,,10,1
1140821,197854,634203,,,1
1140826,1686203,1530207,,8,1
1140827,1997742,1530208,,,1
1141042,1733867,1898,,,1
1141042,2225368,3785,,,1
1141147,1613782,310,,11,1
1141742,1706115,,,,1
1141798,1625553,,,6,1
1141798,2202915,1531217,(as Luigi Pagnani Fusconi),38,1
1141810,354955,1531238,,6,1
1141920,1811844,147220,,23,1
1141923,1615470,7298,,8,1
1141923,1812923,25949,,81,1
1141923,1813388,1531329,,19,1
1141923,1825228,,,7,1
1141923,1991504,,,15,1
1141923,2244680,,,,1
1141923,2404402,1531330,,17,1
1141923,2411115,,,,1
1141933,2243643,1531335,(as Francesc Pagés),31,1
1141939,980578,1531359,,,1
1141994,1875412,,,32,1
1141996,1904631,1531393,,29,1
1142278,2008119,,,14,1
1142313,2419402,1531653,,9,1
1142500,1622930,1497,,11,1
1142506,1924077,,,5,1
1142506,2052544,24904,,,1
1142610,1817924,388737,,,1
1142652,1625502,782851,,1,1
1142652,1625502,1293077,,1,1
1142652,1702799,2006,,1,1
1142652,1707610,5936,,1,1
1142652,1738761,8035,,2,1
1142652,1747305,1464800,,1,1
1142652,1811552,1532125,,1,1
1142652,1811840,1532126,,1,1
1142652,1812768,1532127,(uncredited),,1
1142652,1813403,1226,(as Pajares),1,1
1142652,1878518,5936,,1,1
1142652,1991805,42992,,1,1
1142652,1992545,1532131,,2,1
1142652,2032520,1532132,(as Andres Pajares),1,1
1142652,2032575,9711,(uncredited),,1
1142652,2032622,1532133,,1,1
1142652,2032841,118138,,2,1
1142652,2032841,55238,,2,1
1142652,2032841,1532134,,2,1
1142652,2033135,1532135,,2,1
1142652,2046499,226145,(as Andres Pajares),1,1
1142652,2078336,34890,,,1
1142652,2112283,57280,,1,1
1142652,2133890,470835,,2,1
1142652,2153762,368,,1,1
1142652,2384490,1532137,(Nº 1),1,1
1142652,2405406,13330,,18,1
1142652,2455671,1532141,,2,1
1142652,2465345,26377,(as Andres Pajares),2,1
1142652,2465498,2013,(as Andres Pajares),1,1
1142652,2465585,226145,,1,1
1142652,350935,50,,1,1
1142653,22261,177,,,1
1142653,1562510,177,(1987),,1
1142657,1826748,1532147,(as J.C. Pajares),2,1
1142657,1883566,1532148,,2,1
1142660,1816032,,,16,1
1142739,1739470,,,,1
1143088,2197946,1532474,,36,1
1143120,2146241,,,16,1
1143120,2405070,,,48,1
1143173,1635101,1532518,,82,1
1143176,2405070,,,49,1
1143199,1754458,28650,,17,1
1143200,1768587,,,,1
1143200,1991284,,,,1
1143205,1779676,12835,,1,1
1143234,1656673,,,6,1
1143244,1811275,39832,,13,1
1143245,1635101,10426,,18,1
1143246,1635101,10426,,25,1
1143260,1965137,61884,(voice),14,1
1143264,1635101,1532560,,83,1
1143268,1590598,1532561,,27,1
1143268,1607348,1532563,,4,1
1143268,1659681,1532564,,,1
1143268,1665316,1532565,,10,1
1143268,1687967,312201,(uncredited),,1
1143268,1706317,1532566,,9,1
1143268,1709627,711287,,9,1
1143268,1711269,1532568,,3,1
1143268,1714007,1532569,,6,1
1143268,1723941,,,23,1
1143268,1737908,83550,,4,1
1143268,1748767,86440,,14,1
1143268,1754458,,,4,1
1143268,1760446,,,,1
1143268,1768284,,,6,1
1143268,1810712,,,23,1
1143268,1810923,1532573,,11,1
1143268,1813469,436912,,,1
1143268,1814444,92935,,16,1
1143268,1815050,1532575,,8,1
1143268,1825145,,,,1
1143268,1826744,1532577,,,1
1143268,1835723,1532578,,5,1
1143268,1854402,91432,,4,1
1143268,1860028,,,,1
1143268,1901284,10595,,24,1
1143268,1927064,1331,,7,1
1143268,1955928,1532581,,6,1
1143268,1989023,,,8,1
1143268,2003205,2247,,21,1
1143268,2003345,,,18,1
1143268,2021497,521066,,7,1
1143268,2032521,419,(voice) (uncredited),,1
1143268,2032699,1532584,,8,1
1143268,2039438,1532585,,14,1
1143268,2089564,26378,,,1
1143268,2101506,,,,1
1143268,2127834,,,4,1
1143268,2203709,,,1,1
1143268,2232692,,,,1
1143268,2233175,,(uncredited),,1
1143268,2244522,1532587,,4,1
1143268,2275972,1532588,,13,1
1143268,2295743,650,,9,1
1143268,2351992,1532590,,32,1
1143268,2379792,,,10,1
1143268,2401441,9785,,7,1
1143268,2405793,,,,1
1143268,2411115,,,8,1
1143268,2414197,64274,,4,1
1143268,2421012,1532591,,9,1
1143268,2436963,194682,,13,1
1143268,2452771,1532592,,13,1
1143268,2465356,,,13,1
1143268,2467996,433715,,10,1
1143268,409009,5931,(1993-1994),3,1
1143296,1811938,25761,,22,1
1143450,1927064,41249,,1,1
1143566,1990599,88849,,17,1
1143585,1646640,1532927,,14,1
1143585,2167368,78973,(as Fernando Soler P.),5,1
1143599,1891021,10426,,32,1
1143600,1891021,10426,,31,1
1143611,1652969,,,16,1
1143614,726210,,,42,1
1143694,2000215,10376,,6,1
1143695,2008119,,,90,1
1143734,1877624,,(uncredited),,1
1143740,1703998,,,11,1
1143757,1977948,,,10,1
1143758,1619211,12978,,8,1
1143758,1653162,26212,,18,1
1143758,1709137,,,19,1
1143758,1797752,1533061,,51,1
1143758,1810207,5481,,9,1
1143758,1810959,12627,(uncredited),,1
1143758,1812288,,,17,1
1143758,1813469,10338,,,1
1143758,1995126,10373,,,1
1143758,1997068,,,17,1
1143758,2003752,,,,1
1143758,2026283,10592,,7,1
1143758,2047685,1533064,,13,1
1143758,2055919,1533065,,19,1
1143758,2185186,,,,1
1143758,2245288,1533067,,7,1
1143758,2379750,1533068,,13,1
1143758,2396782,1533069,,10,1
1143758,438770,368,,,1
1143758,756604,1533072,,,1
1143758,1110800,,,16,1
1143863,1665316,381891,,26,1
1144126,1714668,5118,,8,1
1144139,1988027,,,50,1
1144219,2413665,,,,1
1144225,1715628,1101475,,42,1
1144272,2387806,1,(archive footage),,1
1144525,1983414,,,,1
1144544,2003877,1421138,,13,1
1144626,1715092,9121,,3,1
1144633,1562510,50,(1987),,1
1144639,1661226,71350,,1,1
1145325,1622283,1535028,,25,1
1145325,1999877,,,,1
1145325,2029154,,,,1
1145325,2051022,1535029,,44,1
1145325,2384487,,(uncredited),,1
1145325,2465345,,(uncredited),,1
1145325,2465385,,,27,1
1145330,1777612,,,8,1
1145334,2051022,10058,,32,1
1145339,1814572,336179,,5,1
1145339,1988027,1491670,(as Ricard Palmerola),17,1
1145594,1815054,,,,1
1145647,2010442,,,10,1
1145679,1832553,10426,,13,1
1145685,1881572,1535423,,26,1
1145691,1779676,1024,,19,1
1145714,1762594,10338,,30,1
1145716,1987267,,,,1
1145720,1786531,,,,1
1145720,1819774,39821,,31,1
1145726,1667109,,,15,1
1145733,1754458,1535477,(uncredited),,1
1145733,1810334,138217,,24,1
1145733,1999872,,,25,1
1145737,1810923,,,27,1
1146117,1709627,,,21,1
1146118,76397,1,(1999),,1
1146157,1738761,,,11,1
1146157,1739413,,,,1
1146157,1864208,,,,1
1146157,1955896,,,5,1
1146157,1989645,,,15,1
1146157,1991911,,,15,1
1146157,2003383,1535825,,8,1
1146157,2056910,,,23,1
1146157,2128273,10595,,13,1
1146157,2405406,1535829,,,1
1146157,2467306,,,10,1
1146167,1081149,177,(1991),,1
1146167,1223989,50,,,1
1146277,1997761,,,,1
1146456,2062387,625,,,1
1146636,495129,,,,1
1146643,1826519,1536163,(as Petro Panchouk),33,1
1146657,1903650,1536171,(as Vicente Pando),31,1
1146665,369518,25359,,,1
1146665,932012,25359,,1,1
1146665,952635,219,,,1
1146991,1931252,,,14,1
1147111,1715893,,(as Miguel Paneque),3,1
1147111,818384,117,,18,1
1147143,1990866,,,58,1
1147157,1776690,1,,1,1
1147157,1811645,1,,3,1
1147158,1776690,1,,2,1
